FREQUENCY (cm^-1),ENERGY TRANSMITTED
3200.599100,73.043500
3199.760500,73.369600
3198.921900,73.695700
3198.084000,73.913000
3197.245400,74.130400
3196.407500,74.456500
3195.568900,74.782600
3194.730300,75.000000
3193.892400,75.434800
3193.053800,75.543500
3192.215900,75.760900
3191.377300,75.869600
3190.538700,76.087000
3189.700800,76.304300
3188.862200,76.521700
3188.024300,76.847800
3187.185700,77.065200
3186.347100,77.282600
3185.509200,77.608700
3184.670600,78.043500
3183.832000,78.369600
3182.994100,78.695700
3182.155500,78.913000
3181.317600,79.130400
3180.479000,79.347800
3179.640400,79.456500
3178.802500,79.565200
3177.963900,79.673900
3177.126000,79.673900
3176.287400,79.673900
3175.448800,79.673900
3174.610900,79.673900
3173.772300,79.673900
3172.934400,79.673900
3172.095800,79.565200
3171.257200,79.565200
3170.419300,79.565200
3169.580700,79.565200
3168.742800,79.565200
3167.904200,79.565200
3167.065600,79.456500
3166.227700,79.456500
3165.389100,79.239100
3164.551200,79.239100
3163.712600,79.130400
3162.874000,79.130400
3162.036100,79.239100
3161.197500,79.347800
3160.359600,79.565200
3159.521000,79.782600
3158.682400,80.000000
3157.844500,80.217400
3157.005900,80.434800
3156.168000,80.543500
3155.329400,80.869600
3154.490800,81.087000
3153.652900,81.304300
3152.814300,81.630400
3151.975700,81.847800
3151.137800,82.173900
3150.299200,82.391300
3149.461300,82.934800
3148.622700,83.369600
3147.784100,83.478300
3146.946200,83.478300
3146.107600,83.478300
3145.269700,83.478300
3144.431100,83.478300
3143.592500,83.695700
3142.754600,83.913000
3141.916000,84.239100
3141.078100,84.456500
3140.239500,84.782600
3139.400900,85.108700
3138.563000,85.434800
3137.724400,85.760900
3136.886500,85.978300
3136.047900,86.195700
3135.209300,86.413000
3134.371400,86.630400
3133.532800,86.847800
3132.694900,87.065200
3131.856300,87.717400
3131.017700,88.369600
3130.179800,88.478300
3129.341200,88.804300
3128.503300,89.021700
3127.664700,89.239100
3126.826100,89.239100
3125.988200,90.108700
3125.149600,90.978300
3124.311700,90.978300
3123.473100,91.195700
3122.634500,91.413000
3121.796600,91.630400
3120.958000,92.065200
3120.120100,92.391300
3119.281500,92.500000
3118.442900,92.608700
3117.605000,92.826100
3116.766400,96.087000
3115.927800,95.978300
3115.089900,95.869600
3114.251300,95.869600
3113.413400,95.869600
3112.574800,96.087000
3111.736200,96.195700
3110.898300,96.304300
3110.059700,96.304300
3109.221800,96.576100
3108.383200,96.847800
3107.544600,96.847800
3106.706700,96.956500
3105.868100,96.956500
3105.030200,96.956500
3104.191600,96.956500
3103.353000,96.956500
3102.515100,96.956500
3101.676500,96.956500
3100.838600,96.956500
